,DealYear,DealMonth,Date,Area,Address,Rooms,Surface,Floor,Price,PPSQM,BuildYear
8235,2010.0,1.0,31/1/2010,ramat-gan-givatayim,רבי עקיבא 150,,,,"1,080,000",,
8236,2010.0,1.0,31/1/2010,ramat-gan-givatayim,רימלט 14,,,,"2,195,392",,
8237,2010.0,1.0,31/1/2010,ramat-gan-givatayim,ביאליק 48,2,96,2,"1,475,000","15,364",2008
8238,2010.0,1.0,31/1/2010,ramat-gan-givatayim,טבריה 15,2.5,42,,"804,000","19,142",1970
8239,2010.0,1.0,31/1/2010,ramat-gan-givatayim,קרייתי 9,6,200,,"4,050,000","20,250",1971
8240,2010.0,1.0,31/1/2010,ramat-gan-givatayim,רבי עקיבא 150,,,,"1,080,000",,
8241,2010.0,1.0,31/1/2010,ramat-gan-givatayim,מרום נווה 18,5,125,7,"2,214,080","17,712",2012
8242,2010.0,1.0,31/1/2010,ramat-gan-givatayim,הרב לוין מרישא 7,,,,"1,237,134",,
8243,2010.0,1.0,31/1/2010,ramat-gan-givatayim,רבי עקיבא 150,,,,"1,082,317",,
8244,2010.0,1.0,31/1/2010,ramat-gan-givatayim,"הנח""ל 14",4,80,1,"1,280,000","16,000",2008
8245,2010.0,1.0,31/1/2010,ramat-gan-givatayim,רמת גן 18,5,120,6,"2,195,390","18,294",2008
8246,2010.0,1.0,31/1/2010,ramat-gan-givatayim,אשל אברהם 30,2,50,,"980,000","19,600",1954
8247,2010.0,1.0,31/1/2010,ramat-gan-givatayim,לוין מרישא 7,4,100,,"1,237,689","12,376",2009
8248,2010.0,1.0,31/1/2010,ramat-gan-givatayim,המבדיל 4,,,,"1,067,066",,
8249,2010.0,1.0,31/1/2010,ramat-gan-givatayim,"תרע""ד 26",4,100,4,"1,383,000","13,830",2010
8250,2010.0,1.0,31/1/2010,ramat-gan-givatayim,ויצמן 60,1,31,2,"680,000","21,935",1950
8251,2010.0,1.0,31/1/2010,ramat-gan-givatayim,המבדיל 2,2,52,6,"1,067,066","20,520",2010
8252,2010.0,1.0,31/1/2010,ramat-gan-givatayim,קהילות יעקב 23,4,90,3,"5,789,473","64,327",1997
8253,2010.0,1.0,31/1/2010,ramat-gan-givatayim,רבי עקיבא 152,3,75,3,"1,080,000","14,400",1950
8254,2010.0,1.0,31/1/2010,ramat-gan-givatayim,אלוף דוד 183,5,138,,"2,959,541","21,445",2010
8255,2010.0,1.0,31/1/2010,ramat-gan-givatayim,רבי עקיבא 75,2,65,2,"863,000","13,276",1950
8256,2010.0,1.0,31/1/2010,ramat-gan-givatayim,פועלי הרכבת 47,3,55,1,"1,005,000","18,272",1980
8257,2010.0,1.0,29/1/2010,ramat-gan-givatayim,העמל 8,,,,"160,000",,
8258,2010.0,1.0,29/1/2010,ramat-gan-givatayim,רש''י 19,,,,"860,000",,
8259,2010.0,1.0,29/1/2010,ramat-gan-givatayim,רשי 19,2.5,55,2,"860,000","15,636",1958
8260,2010.0,1.0,28/1/2010,ramat-gan-givatayim,סוקולוב 12,,,,"1,291,000",,
8261,2011.0,12.0,30/12/2011,ramat-gan-givatayim,אוסישקין 8,3.5,110,1,"1,450,000","13,181",1950
8262,2011.0,12.0,30/12/2011,ramat-gan-givatayim,רימלט 14,,,,"2,153,716",,
8263,2011.0,12.0,30/12/2011,ramat-gan-givatayim,השר משה 21,5,123,2,"2,111,312","17,165",2011
8264,2011.0,12.0,30/12/2011,ramat-gan-givatayim,רימלט 18,4.5,130,14,"2,153,716","16,567",2012
8265,2011.0,12.0,30/12/2011,ramat-gan-givatayim,אוסישקין 8,2,35,1,"675,000","19,285",1960
8266,2011.0,12.0,30/12/2011,ramat-gan-givatayim,שדרות הילד 29,,,,"1,100,000",,
8267,2011.0,12.0,30/12/2011,ramat-gan-givatayim,ד''ר ברויאר 16,,,,"1,350,000",,
8268,2011.0,12.0,30/12/2011,ramat-gan-givatayim,מעלה הצופים 21,2.5,58,,"1,330,000","22,931",1958
8269,2011.0,12.0,30/12/2011,ramat-gan-givatayim,שד הילד 15,3.5,87,3,"1,100,000","12,643",1972
8270,2011.0,12.0,29/12/2011,ramat-gan-givatayim,ביאליק 53,3,68,1,"606,666","8,921",1950
8271,2011.0,12.0,29/12/2011,ramat-gan-givatayim,ז''בוטינסקי 41,2,58,2,"705,000","12,155",2010
8272,2011.0,12.0,29/12/2011,ramat-gan-givatayim,"החי""ל 8",3,69,4,"1,375,000","19,927",2012
8273,2011.0,12.0,29/12/2011,ramat-gan-givatayim,חזון איש 82,4,81,3,"1,430,000","17,654",1995
8274,2011.0,12.0,29/12/2011,ramat-gan-givatayim,דליה 11,,,,"1,360,000",,
8275,2011.0,12.0,29/12/2011,ramat-gan-givatayim,אוסישקין 8,3.5,100,1,"1,480,000","14,800",1960
8276,2011.0,12.0,29/12/2011,ramat-gan-givatayim,שד אברהם 7,2.5,60,2,"1,300,000","21,666",1961
8277,2011.0,12.0,29/12/2011,ramat-gan-givatayim,דליה 7,5,140,2,"1,360,000","9,714",1970
8278,2011.0,12.0,29/12/2011,ramat-gan-givatayim,שדרות אברהם 9,,,,"1,300,000",,
8279,2011.0,12.0,29/12/2011,ramat-gan-givatayim,גאולים 10,2,48,3,"1,150,000","23,958",1965
8280,2011.0,12.0,29/12/2011,ramat-gan-givatayim,מנחם יצחק 8,3,101,2,"1,235,000","12,227",1984
8281,2011.0,12.0,29/12/2011,ramat-gan-givatayim,אלומות 11,4,80,5,"1,950,000","24,375",1970
8282,2011.0,12.0,29/12/2011,ramat-gan-givatayim,המעגל 3,,,,"910,000",,
8283,2011.0,12.0,29/12/2011,ramat-gan-givatayim,המרגנית 30,3,57,2,"1,550,000","27,192",1960
8284,2011.0,12.0,29/12/2011,ramat-gan-givatayim,הגפן 18,3,50,1,"1,180,000","23,600",1973
8285,2011.0,12.0,29/12/2011,ramat-gan-givatayim,זבוטינסקי 41,2,58,2,"705,000","12,155",2010
8286,2011.0,12.0,29/12/2011,ramat-gan-givatayim,,2,58,,"705,000","12,155",2010
8287,2011.0,12.0,29/12/2011,ramat-gan-givatayim,,3,50,,"1,180,000","23,600",1973
8288,2011.0,12.0,29/12/2011,ramat-gan-givatayim,,4,80,,"1,950,000","24,375",1970
8289,2011.0,12.0,29/12/2011,ramat-gan-givatayim,,3,57,,"1,550,000","27,192",1960
8290,2011.0,12.0,29/12/2011,ramat-gan-givatayim,החיל 8,3,69,4,"1,375,000","19,927",2012
8291,2011.0,11.0,30/11/2011,ramat-gan-givatayim,חורגין 52,2.5,60,1,"1,275,000","21,250",1960
8292,2011.0,11.0,30/11/2011,ramat-gan-givatayim,הרב מיודסר 4,,,,"1,255,024",,
8293,2011.0,11.0,30/11/2011,ramat-gan-givatayim,רש''י 30,,,,"1,856,400",,
8294,2011.0,11.0,30/11/2011,ramat-gan-givatayim,רמבה 9,,,,"9,200,000",,
8295,2011.0,11.0,30/11/2011,ramat-gan-givatayim,הרכסים 39,4.5,101,6,"1,550,000","15,346",1983
8296,2011.0,11.0,30/11/2011,ramat-gan-givatayim,רימלט 18,4.5,125,16,"2,202,710","17,621",2012
8297,2011.0,11.0,30/11/2011,ramat-gan-givatayim,דוד פנקס 16,,,,"2,860,284",,
8298,2011.0,11.0,30/11/2011,ramat-gan-givatayim,הרצל 18,4,100,,"1,800,000","18,000",2012
8299,2011.0,11.0,30/11/2011,ramat-gan-givatayim,ירושלים 58,2,28,3,"775,000","27,678",1958
8300,2011.0,11.0,30/11/2011,ramat-gan-givatayim,רימלט 14,,,,"2,163,758",,
8301,2011.0,11.0,30/11/2011,ramat-gan-givatayim,אהרונסון 20,6,150,1,"2,860,284","19,068",2010
8302,2011.0,11.0,30/11/2011,ramat-gan-givatayim,נחמיה 16,2.5,55,3,"1,250,713","22,740",1960
8303,2011.0,11.0,30/11/2011,ramat-gan-givatayim,זבוטינסקי 134,4,96,18,"1,856,400","19,337",2011
8304,2011.0,11.0,30/11/2011,ramat-gan-givatayim,מצפה 5,2,60,3,"1,130,000","18,833",2002
8305,2011.0,11.0,30/11/2011,ramat-gan-givatayim,רוטברג מאיר 7,2.5,47,2,"1,180,000","25,106",1970
8306,2011.0,11.0,30/11/2011,ramat-gan-givatayim,המעגל 13,4,93,2,"1,380,000","14,838",1974
8307,2011.0,11.0,30/11/2011,ramat-gan-givatayim,חשב סופר 19,5,96,1,"1,640,000","17,083",1990
8308,2011.0,11.0,30/11/2011,ramat-gan-givatayim,רימלט 18,4.5,130,14,"2,163,758","16,644",2012
8309,2011.0,11.0,30/11/2011,ramat-gan-givatayim,הרב מיודסר 4,,,,"1,251,252",,
8310,2011.0,11.0,30/11/2011,ramat-gan-givatayim,"הרא""ה 10",1,28,4,"643,000","22,964",1960
8311,2011.0,11.0,30/11/2011,ramat-gan-givatayim,רימלט 14,,,,"2,202,710",,
8312,2011.0,11.0,30/11/2011,ramat-gan-givatayim,ביאליק 15,2,50,1,"750,000","15,000",1950
8313,2011.0,11.0,29/11/2011,ramat-gan-givatayim,התעש 20,4,72,2,"1,595,000","22,152",1975
8314,2011.0,11.0,29/11/2011,ramat-gan-givatayim,עציון 6,2,50,,"5,440,000","108,800",1975
8315,2011.0,11.0,29/11/2011,ramat-gan-givatayim,קושניר 13,,,,"1,538,237",,
8316,2011.0,11.0,29/11/2011,ramat-gan-givatayim,החיצון 3,2.5,44,1,"1,220,000","27,727",1967
8317,2011.0,11.0,29/11/2011,ramat-gan-givatayim,גנסין 36,2,44,1,"1,000,000","22,727",1960
8318,2011.0,11.0,29/11/2011,ramat-gan-givatayim,החיצון 3,,,,"1,220,000",,
8319,2011.0,11.0,29/11/2011,ramat-gan-givatayim,רבי עקיבא 11,5,90,,"1,777,500","19,750",2009
8320,2011.0,11.0,29/11/2011,ramat-gan-givatayim,נחום 4,2.5,44,2,"1,190,000","27,045",1970
8321,2011.0,10.0,31/10/2011,ramat-gan-givatayim,רימלט 18,4.5,110,11,"2,133,860","19,398",2012
8322,2011.0,10.0,31/10/2011,ramat-gan-givatayim,אשל אברהם 6,4,105,2,"1,200,000","11,428",2011
8323,2011.0,10.0,31/10/2011,ramat-gan-givatayim,אשל אברהם 2,4,83,2,"1,350,000","16,265",1986
8324,2011.0,10.0,31/10/2011,ramat-gan-givatayim,דקר 2,3,28,2,"1,000,000","35,714",1970
8325,2011.0,10.0,31/10/2011,ramat-gan-givatayim,סטרומה 11,1.5,32,,"695,000","21,718",1980
8326,2011.0,10.0,31/10/2011,ramat-gan-givatayim,הגלעד 4,3,60,,"1,760,000","29,333",2010
8327,2011.0,10.0,31/10/2011,ramat-gan-givatayim,השוטרת 7,3,80,5,"1,404,000","17,550",2011
8328,2011.0,10.0,31/10/2011,ramat-gan-givatayim,הפודים 8,3,47,3,"800,780","17,037",1968
8329,2011.0,10.0,31/10/2011,ramat-gan-givatayim,הרב נורוק 38,,,,"765,000",,
8330,2011.0,10.0,31/10/2011,ramat-gan-givatayim,דנגור 10,2,38,2,"600,000","15,789",1960
8331,2011.0,10.0,31/10/2011,ramat-gan-givatayim,רימלט 14,,,,"2,133,860",,
8332,2011.0,10.0,31/10/2011,ramat-gan-givatayim,כצנלסון 117,3,67,1,"1,120,000","16,716",1965
8333,2011.0,10.0,31/10/2011,ramat-gan-givatayim,גרינברג 3,2,53,2,"765,000","14,433",1960
8334,2011.0,10.0,31/10/2011,ramat-gan-givatayim,טרומן 27,4,97,3,"1,875,000","19,329",1980
8335,2011.0,10.0,31/10/2011,ramat-gan-givatayim,סירקין 1,2.5,50,1,"1,200,000","24,000",1950
8336,2011.0,10.0,31/10/2011,ramat-gan-givatayim,שד הטייס 5,3,67,1,"1,350,000","20,149",1960
8337,2011.0,10.0,31/10/2011,ramat-gan-givatayim,דרך בן גוריון דוד 196,2,48,2,"990,000","20,625",1960
8338,2011.0,10.0,31/10/2011,ramat-gan-givatayim,,3,28,,"1,000,000","35,714",1970
8339,2011.0,10.0,31/10/2011,ramat-gan-givatayim,,3,67,,"1,350,000","20,149",1960
8340,2011.0,10.0,31/10/2011,ramat-gan-givatayim,,2,48,,"990,000","20,625",1960
8341,2011.0,10.0,31/10/2011,ramat-gan-givatayim,יהודה הנשיא 50,3,28,2,"1,000,000","35,714",1970
8342,2011.0,10.0,31/10/2011,ramat-gan-givatayim,הגלעד 4,3,60,,"1,760,000","29,333",2010
8343,2011.0,10.0,31/10/2011,ramat-gan-givatayim,השוטרת 7,3,80,5,"1,404,000","17,550",2011
8344,2011.0,10.0,31/10/2011,ramat-gan-givatayim,,3,47,,"800,780","17,037",1968
8345,2011.0,10.0,31/10/2011,ramat-gan-givatayim,,3,60,,"1,760,000","29,333",2010
8346,2011.0,10.0,31/10/2011,ramat-gan-givatayim,שנקין 49,2.5,50,1,"1,200,000","24,000",1950
8347,2011.0,10.0,31/10/2011,ramat-gan-givatayim,,3,67,,"1,120,000","16,716",1965
8348,2011.0,10.0,31/10/2011,ramat-gan-givatayim,,,,,"765,000",,
8349,2011.0,10.0,31/10/2011,ramat-gan-givatayim,,3,80,,"1,404,000","17,550",2011
8350,2011.0,10.0,31/10/2011,ramat-gan-givatayim,סטרומה 11,1.5,32,,"695,000","21,718",1980
8351,2011.0,9.0,27/9/2011,ramat-gan-givatayim,שבטי ישראל 28,2.5,46,2,"1,100,000","23,913",1965
8352,2011.0,9.0,27/9/2011,ramat-gan-givatayim,יהודה הנשיא 1,2,42,,"980,000","23,333",1970
8353,2011.0,9.0,27/9/2011,ramat-gan-givatayim,בן גוריון דוד 32,2.5,50,3,"970,000","19,400",1980
8354,2011.0,9.0,27/9/2011,ramat-gan-givatayim,הרב הרצוג 11,,,,"1,600,000",,
8355,2011.0,9.0,27/9/2011,ramat-gan-givatayim,גרשום 7,3,90,4,"1,160,000","12,888",2011
8356,2011.0,9.0,27/9/2011,ramat-gan-givatayim,אלוף הנצחון 72,1,37,2,"720,000","19,459",1955
8357,2011.0,9.0,27/9/2011,ramat-gan-givatayim,גנסין 22,5,140,5,"3,520,000","25,142",2011
8358,2011.0,9.0,27/9/2011,ramat-gan-givatayim,הרצוג 11,3,65,2,"1,600,000","24,615",1970
8359,2011.0,9.0,27/9/2011,ramat-gan-givatayim,,2.5,46,,"1,100,000","23,913",1965
8360,2011.0,9.0,27/9/2011,ramat-gan-givatayim,הירדן 7,3,90,4,"1,160,000","12,888",2011
8361,2011.0,9.0,27/9/2011,ramat-gan-givatayim,שבטי ישראל 28,2.5,46,2,"1,100,000","23,913",1965
8362,2011.0,9.0,27/9/2011,ramat-gan-givatayim,,1,37,,"720,000","19,459",1955
8363,2011.0,9.0,27/9/2011,ramat-gan-givatayim,הרצוג 11,3,65,2,"1,600,000","24,615",1970
8364,2011.0,9.0,27/9/2011,ramat-gan-givatayim,ירושלים 72,1,37,2,"720,000","19,459",1955
8365,2011.0,9.0,27/9/2011,ramat-gan-givatayim,,5,140,,"3,520,000","25,142",2011
8366,2011.0,9.0,27/9/2011,ramat-gan-givatayim,,,,,"1,600,000",,
8367,2011.0,9.0,27/9/2011,ramat-gan-givatayim,יהודית 1,2,42,,"980,000","23,333",1970
8368,2011.0,9.0,27/9/2011,ramat-gan-givatayim,,3,90,,"1,160,000","12,888",2011
8369,2011.0,9.0,27/9/2011,ramat-gan-givatayim,,2,42,,"980,000","23,333",1970
8370,2011.0,9.0,27/9/2011,ramat-gan-givatayim,,3,65,,"1,600,000","24,615",1970
8371,2011.0,9.0,27/9/2011,ramat-gan-givatayim,גנסין 22,5,140,5,"3,520,000","25,142",2011
8372,2011.0,9.0,27/9/2011,ramat-gan-givatayim,,2.5,50,,"970,000","19,400",1980
8373,2011.0,9.0,27/9/2011,ramat-gan-givatayim,טבריה 32,2.5,50,3,"970,000","19,400",1980
8374,2011.0,9.0,26/9/2011,ramat-gan-givatayim,הרב פרדו משה 14,5,130,4,"1,200,000","9,230",1998
8375,2011.0,9.0,26/9/2011,ramat-gan-givatayim,נחמן מברסלב 24,3,63,2,"1,050,764","16,678",1971
8376,2011.0,9.0,26/9/2011,ramat-gan-givatayim,רבי נחמן מברסלב 26,,,,"1,054,216",,
8377,2011.0,9.0,26/9/2011,ramat-gan-givatayim,יד שלום 54,3.5,73,2,"1,440,000","19,726",1995
8378,2011.0,9.0,26/9/2011,ramat-gan-givatayim,בגין מנחם 13,2,59,1,"818,000","13,864",1958
8379,2011.0,9.0,26/9/2011,ramat-gan-givatayim,ירושלים 34,2,49,3,"1,090,000","22,244",1960
8380,2011.0,9.0,26/9/2011,ramat-gan-givatayim,שינקין 21,4,101,2,"1,500,000","14,851",1962
8381,2011.0,8.0,31/8/2011,ramat-gan-givatayim,רימלט 18,5,132,22,"5,569,496","42,193",2011
8382,2011.0,8.0,31/8/2011,ramat-gan-givatayim,דרך בן גוריון 256,4,117,23,"3,250,000","27,777",2009
8383,2011.0,8.0,31/8/2011,ramat-gan-givatayim,רימלט 14,,,,"5,569,496",,
8384,2011.0,8.0,31/8/2011,ramat-gan-givatayim,חגי 10,3,60,1,"700,300","11,671",2001
8385,2011.0,8.0,31/8/2011,ramat-gan-givatayim,חשב סופר 24,4.5,110,3,"1,350,000","12,272",1976
8386,2011.0,8.0,31/8/2011,ramat-gan-givatayim,"הל""ה 50",2.5,50,1,"1,000,000","20,000",1950
8387,2011.0,8.0,31/8/2011,ramat-gan-givatayim,הפועל הצעיר 18,3,49,2,"1,290,000","26,326",1974
8388,2011.0,8.0,31/8/2011,ramat-gan-givatayim,גולומב 11,2,95,2,"21,666",228,1950
8389,2011.0,8.0,31/8/2011,ramat-gan-givatayim,קריניצי 81,3,68,2,"1,440,000","21,176",1965
8390,2011.0,8.0,31/8/2011,ramat-gan-givatayim,סירקין 18,3,63,3,"1,200,000","19,047",1950
8391,2011.0,8.0,31/8/2011,ramat-gan-givatayim,הרב שך 45,2.5,45,,"970,000","21,555",1960
8392,2011.0,8.0,31/8/2011,ramat-gan-givatayim,,3,60,,"700,300","11,671",2001
8393,2011.0,8.0,31/8/2011,ramat-gan-givatayim,,2.5,50,,"1,000,000","20,000",1950
8394,2011.0,8.0,31/8/2011,ramat-gan-givatayim,הלמד הא 50,2.5,50,1,"1,000,000","20,000",1950
8395,2011.0,8.0,31/8/2011,ramat-gan-givatayim,חגי 10,3,60,1,"700,300","11,671",2001
8396,2011.0,8.0,31/8/2011,ramat-gan-givatayim,גולומב 11,2,95,2,"21,666",228,1950
8397,2011.0,8.0,31/8/2011,ramat-gan-givatayim,,3,63,,"1,200,000","19,047",1950
8398,2011.0,8.0,31/8/2011,ramat-gan-givatayim,סירקין 18,3,63,3,"1,200,000","19,047",1950
8399,2011.0,8.0,31/8/2011,ramat-gan-givatayim,הרב שר 45,2.5,45,,"970,000","21,555",1960
8400,2011.0,8.0,31/8/2011,ramat-gan-givatayim,,,,,"5,569,496",,
8401,2011.0,8.0,31/8/2011,ramat-gan-givatayim,,4.5,110,,"1,350,000","12,272",1976
8402,2011.0,8.0,31/8/2011,ramat-gan-givatayim,דרך בן גוריון 256,4,117,23,"3,250,000","27,777",2009
8403,2011.0,8.0,31/8/2011,ramat-gan-givatayim,,3,49,,"1,290,000","26,326",1974
8404,2011.0,8.0,31/8/2011,ramat-gan-givatayim,,4,117,,"3,250,000","27,777",2009
8405,2011.0,8.0,31/8/2011,ramat-gan-givatayim,השלושה 24,4.5,110,3,"1,350,000","12,272",1976
8406,2011.0,8.0,31/8/2011,ramat-gan-givatayim,,3,68,,"1,440,000","21,176",1965
8407,2011.0,8.0,31/8/2011,ramat-gan-givatayim,,5,132,,"5,569,496","42,193",2011
8408,2011.0,8.0,31/8/2011,ramat-gan-givatayim,קריניצי 81,3,68,2,"1,440,000","21,176",1965
8409,2011.0,8.0,31/8/2011,ramat-gan-givatayim,הפועל הצעיר 18,3,49,2,"1,290,000","26,326",1974
8410,2011.0,8.0,31/8/2011,ramat-gan-givatayim,רימלט 18,5,132,22,"5,569,496","42,193",2011
8411,2011.0,7.0,31/7/2011,ramat-gan-givatayim,בני ברק 1,3,75,7,"1,131,200","15,082",2011
8412,2011.0,7.0,31/7/2011,ramat-gan-givatayim,הרצל 96,3,75,5,"1,370,250","18,270",2011
8413,2011.0,7.0,31/7/2011,ramat-gan-givatayim,המבדיל 10,4,94,8,"1,850,000","19,680",1990
8414,2011.0,7.0,31/7/2011,ramat-gan-givatayim,אשתאול 133,3.5,76,4,"1,350,000","17,763",1970
8415,2011.0,7.0,31/7/2011,ramat-gan-givatayim,הבשן 9,1,24,1,"16,428",684,1950
8416,2011.0,7.0,31/7/2011,ramat-gan-givatayim,רימלט 16,4.5,130,6,"2,092,644","16,097",2012
8417,2011.0,7.0,31/7/2011,ramat-gan-givatayim,אמרי ברוך 5,3,75,3,"1,250,000","16,666",1975
8418,2011.0,7.0,31/7/2011,ramat-gan-givatayim,בנימין אברהם 1,3,48,3,"830,000","17,291",1960
8419,2011.0,7.0,31/7/2011,ramat-gan-givatayim,לח''י 3,,,,,,
8420,2011.0,7.0,31/7/2011,ramat-gan-givatayim,הושע 30,,,,"1,131,200",,
8421,2011.0,7.0,31/7/2011,ramat-gan-givatayim,רימלט 14,,,,"2,092,644",,
8422,2011.0,7.0,31/7/2011,ramat-gan-givatayim,טבנקין 22,4,88,2,"2,150,000","24,431",2007
8423,2011.0,7.0,31/7/2011,ramat-gan-givatayim,רש''י 30,,,,"2,037,696",,
8424,2011.0,7.0,31/7/2011,ramat-gan-givatayim,לח''י 3,,,,"955,732",,
8425,2011.0,7.0,31/7/2011,ramat-gan-givatayim,לח''י 3,,,,"16,428",,
8426,2011.0,7.0,31/7/2011,ramat-gan-givatayim,שד התמרים 8,3,78,,"1,226,228","15,720",1947
8427,2011.0,7.0,31/7/2011,ramat-gan-givatayim,הרב מימון 45,2.5,40,3,"640,000","16,000",1977
8428,2011.0,7.0,31/7/2011,ramat-gan-givatayim,ביאליק 25,2,44,3,"750,000","17,045",1970
8429,2011.0,7.0,31/7/2011,ramat-gan-givatayim,זבוטינסקי 134,4,106,23,"2,037,698","19,223",2011
8430,2011.0,7.0,31/7/2011,ramat-gan-givatayim,לח''י 3,,,,"33,928",,
8431,2011.0,7.0,31/7/2011,ramat-gan-givatayim,בן פתחיה 4,,,,"1,157,100",,
8432,2011.0,7.0,31/7/2011,ramat-gan-givatayim,ביאליק 1,3,82,7,"1,881,882","22,949",2011
8433,2011.0,7.0,31/7/2011,ramat-gan-givatayim,ביאליק 35,,,,"750,000",,
8434,2011.0,7.0,31/7/2011,ramat-gan-givatayim,שדרת התמרים 8,,,,"1,226,228",,
8435,2011.0,7.0,31/7/2011,ramat-gan-givatayim,הרב בן יעקב 24,3,75,2,"1,140,000","15,200",1964
8436,2011.0,7.0,31/7/2011,ramat-gan-givatayim,דרך נגבה 36,2.5,55,3,"1,030,000","18,727",1960
8437,2011.0,7.0,31/7/2011,ramat-gan-givatayim,אשל אברהם 6,6,145,3,"2,000,000","13,793",2011
8438,2011.0,7.0,31/7/2011,ramat-gan-givatayim,לח''י 3,,,,"27,143",,
8439,2011.0,7.0,31/7/2011,ramat-gan-givatayim,יונה הנביא 28,3,59,2,"1,270,000","21,525",1974
8440,2011.0,7.0,31/7/2011,ramat-gan-givatayim,אוסישקין 10,2.5,37,2,"743,000","20,081",1960
8441,2011.0,6.0,30/6/2011,ramat-gan-givatayim,הרב קוק 19,5,100,4,"1,730,000","17,300",1970
8442,2011.0,6.0,30/6/2011,ramat-gan-givatayim,וולפסון 41,2,65,4,"998,333","15,358",1950
8443,2011.0,6.0,30/6/2011,ramat-gan-givatayim,נחמן מברסלב 15,3,50,,"1,150,000","23,000",1965
8444,2011.0,6.0,30/6/2011,ramat-gan-givatayim,לנדאו 32,4,115,10,"2,582,582","22,457",2005
8445,2011.0,6.0,30/6/2011,ramat-gan-givatayim,רבי נחמן מברסלב 9,,,,"575,000",,
8446,2011.0,6.0,30/6/2011,ramat-gan-givatayim,זבוטינסקי 81,2,56,,"750,750","13,406",1954
8447,2011.0,6.0,30/6/2011,ramat-gan-givatayim,הרב דסלר 3,5,115,1,"1,475,000","12,826",1900
8448,2011.0,6.0,30/6/2011,ramat-gan-givatayim,חיים לנדאו 1,,,,"2,582,582",,
8449,2011.0,6.0,30/6/2011,ramat-gan-givatayim,ירושלים 41,,,,"965,000",,
8450,2011.0,6.0,30/6/2011,ramat-gan-givatayim,זבוטינסקי 79,2,52,2,"800,000","15,384",1956
8451,2011.0,6.0,30/6/2011,ramat-gan-givatayim,"לח""י 17",2,24,1,"600,600","25,025",1980
8452,2011.0,6.0,30/6/2011,ramat-gan-givatayim,כצנלסון 144,,,,"1,100,000",,
8453,2011.0,6.0,29/6/2011,ramat-gan-givatayim,אהרון דב פוקס 24,,,,"1,190,000",,
8454,2011.0,6.0,29/6/2011,ramat-gan-givatayim,ערבי נחל 17,,,,"2,152,153",,
8455,2011.0,6.0,29/6/2011,ramat-gan-givatayim,בן עזאי 8,3,72,,"1,300,000","18,055",2006
8456,2011.0,6.0,29/6/2011,ramat-gan-givatayim,ערבי נחל 6,4,118,2,"2,152,153","18,238",1991
8457,2011.0,6.0,29/6/2011,ramat-gan-givatayim,רחובות הנהר 16,3,57,,"1,600,000","28,070",1950
8458,2011.0,6.0,29/6/2011,ramat-gan-givatayim,העמל 6,2,50,2,"840,000","16,800",1951
8459,2011.0,6.0,29/6/2011,ramat-gan-givatayim,המתמיד 23,2,50,,"1,315,000","26,300",1949
8460,2011.0,6.0,29/6/2011,ramat-gan-givatayim,ויצמן 40,2,47,2,"1,100,000","23,404",1955
8461,2011.0,6.0,29/6/2011,ramat-gan-givatayim,אבן גבירול 4,4,91,4,"1,400,000","15,384",1975
8462,2011.0,6.0,29/6/2011,ramat-gan-givatayim,ביאליק 164,4,96,1,"1,250,000","13,020",1999
8463,2011.0,6.0,29/6/2011,ramat-gan-givatayim,יצחק שדה 22,2,47,,"650,000","13,829",2009
8464,2011.0,6.0,29/6/2011,ramat-gan-givatayim,מוהליבר 9,4,95,2,"1,430,000","15,052",1975
8465,2011.0,6.0,29/6/2011,ramat-gan-givatayim,ביאליק 9,3,90,2,"1,210,000","13,444",1950
8466,2011.0,6.0,29/6/2011,ramat-gan-givatayim,אבן שפרוט 1,,,,"1,400,000",,
8467,2011.0,6.0,29/6/2011,ramat-gan-givatayim,סוקולוב 36,2.5,62,,"1,000,000","16,129",2010
8468,2011.0,6.0,29/6/2011,ramat-gan-givatayim,דמשק אליעזר 45,3,60,2,"1,000,000","16,666",1970
8469,2011.0,6.0,29/6/2011,ramat-gan-givatayim,המעורר 21,5,108,2,"2,575,000","23,842",1990
8470,2011.0,6.0,29/6/2011,ramat-gan-givatayim,אהרון דב פוקס 22,3,75,1,"1,190,000","15,866",1965
8471,2011.0,5.0,31/5/2011,ramat-gan-givatayim,הרב שך 26,2,41,2,"800,582","19,526",1966
8472,2011.0,5.0,31/5/2011,ramat-gan-givatayim,בעל התניא 62,4,95,3,"1,420,000","14,947",2011
8473,2011.0,5.0,31/5/2011,ramat-gan-givatayim,דרך אבא הלל 96,3.5,83,3,"903,753","10,888",1960
8474,2011.0,5.0,31/5/2011,ramat-gan-givatayim,אורי ניסן 43,2,65,1,"702,000","10,800",1951
8475,2011.0,5.0,31/5/2011,ramat-gan-givatayim,בעל התניא 62,3,95,2,"1,500,000","15,789",2011
8476,2011.0,5.0,31/5/2011,ramat-gan-givatayim,כצנלסון 149,2,47,,"700,000","14,893",1950
