,DealYear,DealMonth,Date,Area,Address,Rooms,Surface,Floor,Price,PPSQM,BuildYear
10397,2016,1,19/01/2016,ramat-gan-givatayim,עוזיאל 128,3,79,7,"1,939,999","24,556",2015
10398,2016,1,19/01/2016,ramat-gan-givatayim,נחמיה תמרי 13,3,69,3,"1,545,000","22,391",2015
10399,2016,1,19/01/2016,ramat-gan-givatayim,הראה 194,4,87,4,"1,700,000","19,540",2015
10400,2016,1,19/01/2016,ramat-gan-givatayim,הראה 194,4,87,5,"1,700,000","19,540",2016
10401,2016,1,18/01/2016,ramat-gan-givatayim,הרלינג צבי 15,5,77,4,"2,235,000","29,025",1980
10402,2016,1,18/01/2016,ramat-gan-givatayim,חרות 17,5,104,8,"2,520,000","24,230",2015
10403,2016,1,18/01/2016,ramat-gan-givatayim,לאן 10,4,94,1,"2,050,000","21,808",2017
10404,2016,1,18/01/2016,ramat-gan-givatayim,רמת גן 31,1,13,1,"230,231","17,710",1960
10405,2016,1,18/01/2016,ramat-gan-givatayim,הבנים 21,4,87,8,"1,670,000","19,195",2014
10406,2016,1,18/01/2016,ramat-gan-givatayim,הרב שך 50,5,136,4,"2,300,000","16,911",1993
10407,2016,1,18/01/2016,ramat-gan-givatayim,הלמד הא 53,3.5,70,3,"1,810,000","25,857",1970
10408,2017,12,31/12/2017,ramat-gan-givatayim,קריניצי 106,4,95,,"2,050,000","21,578",2017
10409,2017,12,31/12/2017,ramat-gan-givatayim,סטופ 24,4,73,,"1,820,000","24,931",2008
10410,2017,12,31/12/2017,ramat-gan-givatayim,שינקין 90,3,73,5,"2,240,000","30,684",2017
10411,2017,12,31/12/2017,ramat-gan-givatayim,חורגין 50,4,95,,"2,000,000","21,052",2018
10412,2017,12,31/12/2017,ramat-gan-givatayim,ז'בוטינסקי 33,4,78,3,"1,550,000","19,871",1960
10413,2017,12,31/12/2017,ramat-gan-givatayim,מולכו 1,4,117,1,"2,150,000","18,376",2018
10414,2017,12,31/12/2017,ramat-gan-givatayim,עין גדי 20,3,73,,"2,240,000","30,684",2017
10415,2017,12,31/12/2017,ramat-gan-givatayim,קריניצי 102,4,95,1,"2,050,000","21,578",2017
10416,2017,12,31/12/2017,ramat-gan-givatayim,מנחם זמבא 5,3,88,,"1,620,000","18,409",1970
10417,2017,12,31/12/2017,ramat-gan-givatayim,פרל חיים 12,4,125,5,"1,750,000","14,000",2017
10418,2017,12,31/12/2017,ramat-gan-givatayim,נווה יהושע 24,4,73,4,"1,820,000","24,931",2008
10419,2017,12,31/12/2017,ramat-gan-givatayim,חורגין 50,4,95,1,"2,000,000","21,052",2018
10420,2017,12,31/12/2017,ramat-gan-givatayim,שפירא 8,5,133,,"4,605,850","34,630",2019
10421,2017,12,31/12/2017,ramat-gan-givatayim,חיים פרל 28,4,125,,"1,750,000","14,000",2017
10422,2017,12,31/12/2017,ramat-gan-givatayim,דרך זאב ז'בוטינסקי 39,4,78,,"1,550,000","19,871",1960
10423,2017,12,31/12/2017,ramat-gan-givatayim,הרב זמבא מנחם 3,3,88,2,"1,620,000","18,409",1970
10424,2017,12,31/12/2017,ramat-gan-givatayim,שפירא 8,5,133,,"4,605,850","34,630",2019
10425,2017,12,31/12/2017,ramat-gan-givatayim,,4,117,,"2,150,000","18,376",2018
10426,2017,12,30/12/2017,ramat-gan-givatayim,בן דוד אברהם 23,4,96,1,"1,800,000","18,750",1996
10427,2017,12,30/12/2017,ramat-gan-givatayim,אברהם בן דוד 25,4,96,,"1,800,000","18,750",1996
10428,2017,12,29/12/2017,ramat-gan-givatayim,המעין 5,4,103,2,"2,775,000","26,941",2002
10429,2017,12,29/12/2017,ramat-gan-givatayim,דרך זאב ז'בוטינסקי 61,5,186,,"2,336,880","12,563",2016
10430,2017,12,29/12/2017,ramat-gan-givatayim,ז'בוטינסקי 57,5,186,22,"2,336,880","12,563",2016
10431,2017,12,29/12/2017,ramat-gan-givatayim,דרך זאב ז'בוטינסקי 61,5,192,,"2,799,120","14,578",2016
10432,2017,12,29/12/2017,ramat-gan-givatayim,המתמיד 20,3,63,3,"1,500,000","23,809",1960
10433,2017,12,29/12/2017,ramat-gan-givatayim,המתמיד 20,3,63,,"1,500,000","23,809",1960
10434,2017,12,29/12/2017,ramat-gan-givatayim,רמת גן 1,4,121,23,"3,105,979","25,669",2014
10435,2017,12,29/12/2017,ramat-gan-givatayim,הרצל 17,4,121,,"3,105,979","25,669",2014
10436,2017,12,28/12/2017,ramat-gan-givatayim,גולומב 10,4,93,2,"2,002,040","21,527",2020
10437,2017,12,28/12/2017,ramat-gan-givatayim,דן שומרון 13,5,118,8,"2,889,888","24,490",2019
10438,2017,11,29/11/2017,ramat-gan-givatayim,"הרא""ה 90",3,68,5,"1,791,850","26,350",2018
10439,2017,11,29/11/2017,ramat-gan-givatayim,חניתה 12,3,66,2,"1,900,000","28,787",1950
10440,2017,11,29/11/2017,ramat-gan-givatayim,החשמונאים 8,2,56,,"1,755,850","31,354",2018
10441,2017,11,29/11/2017,ramat-gan-givatayim,תש''י 13,2,59,,"1,560,000","26,440",1960
10442,2017,11,29/11/2017,ramat-gan-givatayim,יצחק שדה 13,4,100,,"1,750,000","17,500",2015
10443,2017,11,29/11/2017,ramat-gan-givatayim,נורדאו 43,4,105,4,"1,575,000","15,000",2007
10444,2017,11,29/11/2017,ramat-gan-givatayim,נורדאו 45,4,105,,"1,575,000","15,000",2007
10445,2017,11,29/11/2017,ramat-gan-givatayim,החשמונאים 8,2,56,7,"1,755,850","31,354",2018
10446,2017,11,29/11/2017,ramat-gan-givatayim,דרך בן גוריון 10,3,68,,"1,791,850","26,350",2018
10447,2017,11,29/11/2017,ramat-gan-givatayim,גלעד 8,3,90,,"2,380,000","26,444",2010
10448,2017,11,29/11/2017,ramat-gan-givatayim,"תש""י 15",2,59,1,"1,560,000","26,440",1960
10449,2017,11,29/11/2017,ramat-gan-givatayim,שדה יצחק 9,4,100,1,"1,750,000","17,500",2015
10450,2017,11,29/11/2017,ramat-gan-givatayim,חניתה 12,3,66,,"1,900,000","28,787",1950
10451,2017,11,29/11/2017,ramat-gan-givatayim,"ביל""ו 17",3,85,3,"1,550,500","18,241",2017
10452,2017,11,29/11/2017,ramat-gan-givatayim,הגלעד 4,3,90,13,"2,380,000","26,444",2010
10453,2017,11,29/11/2017,ramat-gan-givatayim,ביל''ו 17,3,85,,"1,550,500","18,241",2017
10454,2017,11,24/11/2017,ramat-gan-givatayim,היובל 23,6,186,,"6,336,333","34,066",2019
10455,2017,11,24/11/2017,ramat-gan-givatayim,אבא הלל 124,2.5,67,2,"1,807,228","26,973",1960
10456,2017,11,24/11/2017,ramat-gan-givatayim,קריניצי 44,3,54,1,"1,666,666","30,864",2003
10457,2017,11,24/11/2017,ramat-gan-givatayim,א.ד. גורדון 12,3.5,72,,"1,500,000","20,833",2017
10458,2017,11,24/11/2017,ramat-gan-givatayim,ארניה 14,2.5,67,,"1,807,228","26,973",1960
10459,2017,11,24/11/2017,ramat-gan-givatayim,רמת גן 1,6,186,21,"6,336,333","34,066",2019
10460,2017,11,24/11/2017,ramat-gan-givatayim,ארלוזורוב 9,4,85,,"3,150,000","37,058",2012
10461,2017,11,24/11/2017,ramat-gan-givatayim,ארלוזורוב 9,4,85,2,"3,150,000","37,058",2012
10462,2017,11,24/11/2017,ramat-gan-givatayim,שדרות בן גוריון 13,6,186,,"6,336,333","34,066",2019
10463,2017,11,24/11/2017,ramat-gan-givatayim,קריניצי 44,3,54,,"1,666,666","30,864",2003
10464,2017,11,24/11/2017,ramat-gan-givatayim,גורדון 10,3.5,72,2,"1,500,000","20,833",2017
10465,2017,11,21/11/2017,ramat-gan-givatayim,דרך זאב ז'בוטינסקי 114,4,101,,"1,600,000","15,841",1970
10466,2017,11,21/11/2017,ramat-gan-givatayim,בני ברק 4,3,65,1,"1,600,000","24,615",1960
10467,2017,11,21/11/2017,ramat-gan-givatayim,קריניצי 112,4,101,3,"1,600,000","15,841",1970
10468,2017,10,30/10/2017,ramat-gan-givatayim,ישורון 8,2,46,8,"1,400,000","30,434",2017
10469,2017,10,30/10/2017,ramat-gan-givatayim,,4,87,,"2,700,000","31,034",1999
10470,2017,10,30/10/2017,ramat-gan-givatayim,שדה יצחק 9,4,85,3,"1,550,000","18,235",2017
10471,2017,10,30/10/2017,ramat-gan-givatayim,הראשונים 25,4,87,1,"2,700,000","31,034",1999
10472,2017,10,30/10/2017,ramat-gan-givatayim,דרך בן גוריון דוד 127,4,106,3,"2,500,000","23,584",2011
10473,2017,10,30/10/2017,ramat-gan-givatayim,אלומות 6,3.5,113,2,"2,008,036","17,770",1960
10474,2017,10,30/10/2017,ramat-gan-givatayim,,4,106,,"2,500,000","23,584",2011
10475,2017,10,30/10/2017,ramat-gan-givatayim,,3,78,,"1,400,000","17,948",1950
10476,2017,10,30/10/2017,ramat-gan-givatayim,,3,66,,"1,350,000","20,454",1950
10477,2017,10,30/10/2017,ramat-gan-givatayim,גבעתיים,3,70,4,"1,372,000","19,600",2017
10478,2017,10,30/10/2017,ramat-gan-givatayim,,3,78,,"1,550,000","19,871",1991
10479,2017,10,30/10/2017,ramat-gan-givatayim,,3,102,,"1,945,000","19,068",1960
10480,2017,10,30/10/2017,ramat-gan-givatayim,דרך בן גוריון 65,3,66,2,"1,350,000","20,454",1950
10481,2017,10,30/10/2017,ramat-gan-givatayim,התמרים 5,3,50,2,"1,305,118","26,102",1960
10482,2017,10,30/10/2017,ramat-gan-givatayim,,3,50,,"1,305,118","26,102",1960
10483,2017,10,30/10/2017,ramat-gan-givatayim,,2.5,64,,"1,500,000","23,437",1960
10484,2017,10,30/10/2017,ramat-gan-givatayim,"אצ""ל 15",2.5,64,8,"1,500,000","23,437",1960
10485,2017,10,30/10/2017,ramat-gan-givatayim,הר סיני 10,4,85,3,"1,610,000","18,941",2015
10486,2017,10,30/10/2017,ramat-gan-givatayim,,3,70,,"1,372,000","19,600",2017
10487,2017,10,30/10/2017,ramat-gan-givatayim,חיבת ציון 1,3,78,1,"1,400,000","17,948",1950
10488,2017,10,30/10/2017,ramat-gan-givatayim,הרב לנדרס 5,3,78,2,"1,550,000","19,871",1991
10489,2017,10,30/10/2017,ramat-gan-givatayim,המאבק 2,3,102,1,"1,945,000","19,068",1960
10490,2017,10,30/10/2017,ramat-gan-givatayim,,4,85,,"1,610,000","18,941",2015
10491,2017,10,30/10/2017,ramat-gan-givatayim,,4,85,,"1,550,000","18,235",2017
10492,2017,10,30/10/2017,ramat-gan-givatayim,,2,46,,"1,400,000","30,434",2017
10493,2017,10,29/10/2017,ramat-gan-givatayim,,2,56,,"1,715,850","30,640",2017
10494,2017,10,29/10/2017,ramat-gan-givatayim,רמת גן 1,5,127,4,"3,002,000","23,637",2017
10495,2017,10,29/10/2017,ramat-gan-givatayim,,5,127,,"3,002,000","23,637",2017
10496,2017,10,29/10/2017,ramat-gan-givatayim,,3,60,,"1,420,000","23,666",1980
10497,2017,10,29/10/2017,ramat-gan-givatayim,,5,128,,"3,126,126","24,422",2017
10498,2017,9,29/09/2017,ramat-gan-givatayim,חורגין 39,5,106,,"2,435,000","22,971",2017
10499,2017,9,26/09/2017,ramat-gan-givatayim,אנה פרנק 19,2.5,70,2,"1,950,000","27,857",1960
10500,2017,9,26/09/2017,ramat-gan-givatayim,,2.5,70,,"1,950,000","27,857",1960
10501,2017,9,26/09/2017,ramat-gan-givatayim,חיבת ציון 4,2,49,2,"1,340,000","27,346",1959
10502,2017,9,26/09/2017,ramat-gan-givatayim,,3,82,,"1,300,000","15,853",2018
10503,2017,9,26/09/2017,ramat-gan-givatayim,"רש""י 26",5,116,4,"2,200,000","18,965",2009
10504,2017,9,26/09/2017,ramat-gan-givatayim,אורליאן 21,3,60,1,"1,350,000","22,500",1960
10505,2017,9,26/09/2017,ramat-gan-givatayim,,5,116,,"2,200,000","18,965",2009
10506,2017,9,26/09/2017,ramat-gan-givatayim,,3,78,,"2,180,000","27,948",2017
10507,2017,9,26/09/2017,ramat-gan-givatayim,,5,105,,"2,370,000","22,571",2017
10508,2017,9,26/09/2017,ramat-gan-givatayim,נוה יהושע 20,5,105,8,"2,370,000","22,571",2017
10509,2017,9,26/09/2017,ramat-gan-givatayim,המתמיד 19,3,78,4,"2,180,000","27,948",2017
10510,2017,9,26/09/2017,ramat-gan-givatayim,בני ברק 6,3,82,1,"1,300,000","15,853",2018
10511,2017,9,26/09/2017,ramat-gan-givatayim,,3.5,80,,"1,676,675","20,958",1950
10512,2017,9,26/09/2017,ramat-gan-givatayim,,2,49,,"1,340,000","27,346",1959
10513,2017,9,26/09/2017,ramat-gan-givatayim,,3,85,,"1,600,000","18,823",1958
10514,2017,9,26/09/2017,ramat-gan-givatayim,עמרם גאון 5,3,85,,"1,600,000","18,823",1958
10515,2017,9,26/09/2017,ramat-gan-givatayim,,3,60,,"1,350,000","22,500",1960
10516,2017,9,26/09/2017,ramat-gan-givatayim,מנחם 11,3.5,80,1,"1,676,675","20,958",1950
10517,2017,9,25/09/2017,ramat-gan-givatayim,,3,70,,"800,000","11,428",1960
10518,2017,9,25/09/2017,ramat-gan-givatayim,,4,98,,"2,060,000","21,020",2018
10519,2017,9,25/09/2017,ramat-gan-givatayim,"הרא""ה 98",3,70,2,"800,000","11,428",1960
10520,2017,9,25/09/2017,ramat-gan-givatayim,תרצה 8,4,98,2,"2,060,000","21,020",2018
10521,2017,9,25/09/2017,ramat-gan-givatayim,עוזיאל 29,4,97,7,"2,384,999","24,587",2015
10522,2017,9,25/09/2017,ramat-gan-givatayim,,3,69,,"1,830,000","26,521",1950
10523,2017,9,25/09/2017,ramat-gan-givatayim,,4,102,,"2,400,000","23,529",2017
10524,2017,9,25/09/2017,ramat-gan-givatayim,רמת גן 48,4,115,10,"2,767,869","24,068",2014
10525,2017,9,25/09/2017,ramat-gan-givatayim,,4,81,,"1,950,000","24,074",1987
10526,2017,9,25/09/2017,ramat-gan-givatayim,קהילות יעקב 31,4,81,1,"1,950,000","24,074",1987
10527,2017,9,25/09/2017,ramat-gan-givatayim,תלפיות 23,4,102,4,"2,400,000","23,529",2017
10528,2017,8,30/08/2017,ramat-gan-givatayim,שלם 4,1,24,3,"795,596","33,149",1961
10529,2017,8,30/08/2017,ramat-gan-givatayim,סוקולוב 3,3,58,3,"1,510,000","26,034",1972
10530,2017,8,30/08/2017,ramat-gan-givatayim,רמת גן 8,4,110,7,"2,725,000","24,772",2005
10531,2017,8,30/08/2017,ramat-gan-givatayim,,1,24,,"795,596","33,149",1961
10532,2017,8,30/08/2017,ramat-gan-givatayim,,4,80,,"2,200,000","27,500",2001
10533,2017,8,30/08/2017,ramat-gan-givatayim,"חזון אי""ש 131",4,80,8,"2,200,000","27,500",2001
10534,2017,8,30/08/2017,ramat-gan-givatayim,,4,109,,"2,700,000","24,770",2017
10535,2017,8,30/08/2017,ramat-gan-givatayim,אוסישקין 3,3,60,3,"1,450,000","24,166",2009
10536,2017,8,30/08/2017,ramat-gan-givatayim,סביון 1,4,115,11,"2,886,590","25,100",2014
10537,2017,8,30/08/2017,ramat-gan-givatayim,רוטברג מאיר 7,2.5,47,2,"1,500,000","31,914",1950
10538,2017,8,30/08/2017,ramat-gan-givatayim,סירני 15,4,109,4,"2,700,000","24,770",2017
10539,2017,8,30/08/2017,ramat-gan-givatayim,,4,97,,"2,685,850","27,689",2017
10540,2017,8,30/08/2017,ramat-gan-givatayim,גוש עציון 3,4,97,2,"2,685,850","27,689",2017
10541,2017,8,30/08/2017,ramat-gan-givatayim,,4,115,,"2,886,590","25,100",2014
10542,2017,8,30/08/2017,ramat-gan-givatayim,,3,60,,"1,450,000","24,166",2009
10543,2017,8,30/08/2017,ramat-gan-givatayim,,2.5,47,,"1,500,000","31,914",1950
10544,2017,8,30/08/2017,ramat-gan-givatayim,,3,58,,"1,510,000","26,034",1972
10545,2017,8,30/08/2017,ramat-gan-givatayim,אחד העם 16,5,110,12,"2,017,094","18,337",2017
10546,2017,8,30/08/2017,ramat-gan-givatayim,,4,110,,"2,725,000","24,772",2005
10547,2017,8,30/08/2017,ramat-gan-givatayim,,5,110,,"2,017,094","18,337",2017
10548,2017,8,28/08/2017,ramat-gan-givatayim,אביגיל 12,5,113,2,"2,900,000","25,663",2016
10549,2017,8,28/08/2017,ramat-gan-givatayim,הרצוג 19,4,100,4,"3,000,000","30,000",2017
10550,2017,8,28/08/2017,ramat-gan-givatayim,דרך בן גוריון 105,5,142,1,"2,750,000","19,366",1970
10551,2017,8,28/08/2017,ramat-gan-givatayim,,6,118,,"24,117,647",,1985
10552,2017,8,28/08/2017,ramat-gan-givatayim,שד ירושלים 29,3,86,7,"1,741,741","20,252",1960
10553,2017,8,28/08/2017,ramat-gan-givatayim,,3,72,,"2,150,000","29,861",1999
10554,2017,8,28/08/2017,ramat-gan-givatayim,,3,86,,"1,741,741","20,252",1960
10555,2017,8,28/08/2017,ramat-gan-givatayim,,3,75,,"1,500,000","20,000",1960
10556,2017,8,28/08/2017,ramat-gan-givatayim,עוזיאל 131,3,75,3,"1,500,000","20,000",1960
10557,2017,8,28/08/2017,ramat-gan-givatayim,,3,80,,"1,500,000","18,750",1960
10558,2017,7,31/07/2017,ramat-gan-givatayim,מצולות ים 34,3,61,,"1,700,000","27,868",1970
10559,2017,7,31/07/2017,ramat-gan-givatayim,החולה 8,6,138,,"3,100,000","22,463",2016
10560,2017,7,31/07/2017,ramat-gan-givatayim,ישראל טייבר 63,4,148,,"3,172,000","21,432",1960
10561,2017,7,31/07/2017,ramat-gan-givatayim,רמת גן 18,3,75,1,"1,880,000","25,066",1950
10562,2017,7,31/07/2017,ramat-gan-givatayim,החולה 21,6,138,19,"3,100,000","22,463",2016
10563,2017,7,31/07/2017,ramat-gan-givatayim,ארנון 9,6,138,,"3,100,000","22,463",2016
10564,2017,7,30/07/2017,ramat-gan-givatayim,,4,100,,"1,850,000","18,500",2017
10565,2017,7,30/07/2017,ramat-gan-givatayim,,5,119,,"3,500,000","29,411",2017
10566,2017,7,30/07/2017,ramat-gan-givatayim,הראה 183,4,100,1,"1,850,000","18,500",2017
10567,2017,7,30/07/2017,ramat-gan-givatayim,,5,118,,"2,725,723","23,099",2017
10568,2017,7,30/07/2017,ramat-gan-givatayim,,2,47,,"1,197,000","25,468",2017
10569,2017,7,30/07/2017,ramat-gan-givatayim,,4,90,,"2,170,000","24,111",2000
10570,2017,7,30/07/2017,ramat-gan-givatayim,,2,58,,"200,000","3,448",1950
10571,2017,7,30/07/2017,ramat-gan-givatayim,,5,127,,"2,984,984","23,503",2017
10572,2017,7,30/07/2017,ramat-gan-givatayim,,3,75,,"1,415,000","18,866",2000
10573,2017,7,30/07/2017,ramat-gan-givatayim,משולש קריניצי 1,5,127,3,"2,984,984","23,503",2017
10574,2017,7,30/07/2017,ramat-gan-givatayim,רמת גן 1,5,118,7,"2,725,723","23,099",2017
10575,2017,7,30/07/2017,ramat-gan-givatayim,כנפי נשרים 35,2,58,,"200,000","3,448",1950
10576,2017,7,30/07/2017,ramat-gan-givatayim,רבי עקיבא 37,3,75,4,"1,415,000","18,866",2000
10577,2017,7,30/07/2017,ramat-gan-givatayim,פנקס 4,2,47,2,"1,197,000","25,468",2017
10578,2017,7,30/07/2017,ramat-gan-givatayim,ההגנה 40,5,119,1,"3,500,000","29,411",2017
10579,2017,7,30/07/2017,ramat-gan-givatayim,רמת גן 1,4,108,5,"2,536,534","23,486",2017
10580,2017,7,30/07/2017,ramat-gan-givatayim,בני ברק 2,4,90,1,"2,170,000","24,111",2000
10581,2017,7,30/07/2017,ramat-gan-givatayim,שרה אהרונסון 59,3,61,4,"1,179,000","19,327",1970
10582,2017,7,30/07/2017,ramat-gan-givatayim,,2.5,70,,"1,740,000","24,857",1960
10583,2017,7,30/07/2017,ramat-gan-givatayim,,3,61,,"1,179,000","19,327",1970
10584,2017,7,30/07/2017,ramat-gan-givatayim,אלומות 12,2.5,70,2,"1,740,000","24,857",1960
10585,2017,7,30/07/2017,ramat-gan-givatayim,,4,108,,"2,536,534","23,486",2017
10586,2017,7,28/07/2017,ramat-gan-givatayim,ערבי נחל 11,5,146,,"3,350,000","22,945",2017
10587,2017,7,28/07/2017,ramat-gan-givatayim,ערבי נחל 11,5,146,15,"3,350,000","22,945",2017
10588,2017,6,23/06/2017,ramat-gan-givatayim,גוש עציון 14,2.5,81,2,"1,800,000","22,222",1958
10589,2017,6,23/06/2017,ramat-gan-givatayim,סביון 1,4,115,18,"3,053,261","26,550",2014
10590,2017,6,23/06/2017,ramat-gan-givatayim,,2.5,81,,"1,800,000","22,222",1958
10591,2017,6,23/06/2017,ramat-gan-givatayim,הרצל 17,4,115,,"3,053,261","26,550",2014
10592,2017,6,23/06/2017,ramat-gan-givatayim,רמת גן 3,2.5,55,1,"1,620,000","29,454",1958
10593,2017,6,23/06/2017,ramat-gan-givatayim,מעלה הנשר 15,2.5,55,,"1,620,000","29,454",1958
10594,2017,6,20/06/2017,ramat-gan-givatayim,ז'בוטינסקי 43,3,79,4,"1,335,000","16,898",1950
10595,2017,6,20/06/2017,ramat-gan-givatayim,,2,65,,"775,000","11,923",2019
10596,2017,6,20/06/2017,ramat-gan-givatayim,,3,79,,"1,335,000","16,898",1950
10597,2017,6,20/06/2017,ramat-gan-givatayim,תמרי נחמיה 13,3,66,1,"1,750,000","26,515",2015
10598,2017,6,20/06/2017,ramat-gan-givatayim,בר לב חיים 9,5,125,1,"3,775,000","30,200",2017
10599,2017,6,20/06/2017,ramat-gan-givatayim,,5,125,,"3,775,000","30,200",2017
10600,2017,6,20/06/2017,ramat-gan-givatayim,,6,125,,"250,000","2,000",2019
10601,2017,6,20/06/2017,ramat-gan-givatayim,,5,120,,"2,900,000","24,166",2019
10602,2017,6,20/06/2017,ramat-gan-givatayim,בני ברק 1,5,120,3,"2,900,000","24,166",2019
10603,2017,6,20/06/2017,ramat-gan-givatayim,המתמיד 19,6,125,12,"250,000","2,000",2019
10604,2017,6,20/06/2017,ramat-gan-givatayim,המתמיד 19,3,78,12,"2,360,000","30,256",2017
10605,2017,6,20/06/2017,ramat-gan-givatayim,,6,136,,"200,000","1,470",2019
10606,2017,6,20/06/2017,ramat-gan-givatayim,בני ברק 1,2,65,3,"775,000","11,923",2019
10607,2017,6,20/06/2017,ramat-gan-givatayim,,3,78,,"2,360,000","30,256",2017
10608,2017,6,20/06/2017,ramat-gan-givatayim,המתמיד 21,6,136,10,"200,000","1,470",2019
10609,2017,6,20/06/2017,ramat-gan-givatayim,,2.5,55,,"1,700,000","30,909",1960
10610,2017,6,20/06/2017,ramat-gan-givatayim,החלוצים 17,2,45,2,"1,165,000","25,888",1960
10611,2017,6,20/06/2017,ramat-gan-givatayim,,3,66,,"1,750,000","26,515",2015
10612,2017,6,20/06/2017,ramat-gan-givatayim,,2,65,,"1,270,000","19,538",1950
10613,2017,6,20/06/2017,ramat-gan-givatayim,,3,61,,"1,600,000","26,229",1958
10614,2017,6,20/06/2017,ramat-gan-givatayim,,2,45,,"1,165,000","25,888",1960
10615,2017,6,20/06/2017,ramat-gan-givatayim,ערד 6,4,84,1,"2,300,000","27,380",1980
10616,2017,6,20/06/2017,ramat-gan-givatayim,יואב 12,3,61,3,"1,600,000","26,229",1958
10617,2017,6,20/06/2017,ramat-gan-givatayim,כצנלסון 76,2.5,62,1,"1,430,000","23,064",1952
10618,2017,5,30/05/2017,ramat-gan-givatayim,האשל 22,5,123,3,"2,660,000","21,626",1984
10619,2017,5,30/05/2017,ramat-gan-givatayim,,4,76,,"1,820,000","23,947",1976
10620,2017,5,30/05/2017,ramat-gan-givatayim,איינשטיין 11,3,71,,"1,600,000","22,535",1970
10621,2017,5,27/05/2017,ramat-gan-givatayim,אבני החושן 8,5,120,16,"2,680,000","22,333",2008
10622,2017,5,27/05/2017,ramat-gan-givatayim,,5,120,,"2,680,000","22,333",2008
10623,2017,5,27/05/2017,ramat-gan-givatayim,סמטת אבני חושן 6,5,120,,"2,680,000","22,333",2008
10624,2017,5,26/05/2017,ramat-gan-givatayim,נויפלד 23,3,70,1,"1,350,000","19,285",1960
10625,2017,5,26/05/2017,ramat-gan-givatayim,,4,108,,"2,572,570","23,820",2017
10626,2017,5,26/05/2017,ramat-gan-givatayim,חביבה רייק 16,5,81,,"1,740,000","21,481",1950
10627,2017,5,26/05/2017,ramat-gan-givatayim,הרב נויפלד 23,3,70,,"1,350,000","19,285",1960
10628,2017,5,26/05/2017,ramat-gan-givatayim,רמת גן 1,4,108,5,"2,572,570","23,820",2017
